Type,Parent,SKU,Name,Regular price,Published,Tax status,In stock?,Stock,Visibility in catalog,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 4 default,Categories,Description,Allow customer reviews
variation,SNK-47,SNK-47-47-Homme-Blanc,Converse Chuck Taylor All-Star High - Homme / 47 / Blanc,95,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Converse,1,1,,Lifestyle,,1
variation,SNK-47,SNK-47-47-Homme-Crème,Converse Chuck Taylor All-Star High - Homme / 47 / Crème,95,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Crème,1,1,,pa_marque,Converse,1,1,,Lifestyle,,1
variation,SNK-47,SNK-47-47-Homme-Noir,Converse Chuck Taylor All-Star High - Homme / 47 / Noir,95,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Noir,1,1,,pa_marque,Converse,1,1,,Lifestyle,,1
variation,SNK-48,SNK-48-39-Homme-Blanc,Nike Air Jordan 1 High - Homme / 39 / Blanc,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,39,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-39-Homme-Crème,Nike Air Jordan 1 High - Homme / 39 / Crème,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,39,1,1,,pa_couleur,Crème,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-39-Homme-Noir,Nike Air Jordan 1 High - Homme / 39 / Noir,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,39,1,1,,pa_couleur,Noir,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-40-Homme-Blanc,Nike Air Jordan 1 High - Homme / 40 / Blanc,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-40-Homme-Crème,Nike Air Jordan 1 High - Homme / 40 / Crème,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40,1,1,,pa_couleur,Crème,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-40-Homme-Noir,Nike Air Jordan 1 High - Homme / 40 / Noir,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40,1,1,,pa_couleur,Noir,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-405-Homme-Blanc,Nike Air Jordan 1 High - Homme / 40.5 / Blanc,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-405-Homme-Crème,Nike Air Jordan 1 High - Homme / 40.5 / Crème,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-405-Homme-Noir,Nike Air Jordan 1 High - Homme / 40.5 / Noir,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Noir,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-41-Homme-Blanc,Nike Air Jordan 1 High - Homme / 41 / Blanc,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,41,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-41-Homme-Crème,Nike Air Jordan 1 High - Homme / 41 / Crème,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,41,1,1,,pa_couleur,Crème,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-41-Homme-Noir,Nike Air Jordan 1 High - Homme / 41 / Noir,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,41,1,1,,pa_couleur,Noir,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-42-Homme-Blanc,Nike Air Jordan 1 High - Homme / 42 / Blanc,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-42-Homme-Crème,Nike Air Jordan 1 High - Homme / 42 / Crème,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42,1,1,,pa_couleur,Crème,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-42-Homme-Noir,Nike Air Jordan 1 High - Homme / 42 / Noir,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42,1,1,,pa_couleur,Noir,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-425-Homme-Blanc,Nike Air Jordan 1 High - Homme / 42.5 / Blanc,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-425-Homme-Crème,Nike Air Jordan 1 High - Homme / 42.5 / Crème,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-425-Homme-Noir,Nike Air Jordan 1 High - Homme / 42.5 / Noir,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42.5,1,1,,pa_couleur,Noir,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-43-Homme-Blanc,Nike Air Jordan 1 High - Homme / 43 / Blanc,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,43,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-43-Homme-Crème,Nike Air Jordan 1 High - Homme / 43 / Crème,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,43,1,1,,pa_couleur,Crème,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-43-Homme-Noir,Nike Air Jordan 1 High - Homme / 43 / Noir,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,43,1,1,,pa_couleur,Noir,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-44-Homme-Blanc,Nike Air Jordan 1 High - Homme / 44 / Blanc,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-44-Homme-Crème,Nike Air Jordan 1 High - Homme / 44 / Crème,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44,1,1,,pa_couleur,Crème,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-44-Homme-Noir,Nike Air Jordan 1 High - Homme / 44 / Noir,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44,1,1,,pa_couleur,Noir,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-445-Homme-Blanc,Nike Air Jordan 1 High - Homme / 44.5 / Blanc,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-445-Homme-Crème,Nike Air Jordan 1 High - Homme / 44.5 / Crème,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-445-Homme-Noir,Nike Air Jordan 1 High - Homme / 44.5 / Noir,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44.5,1,1,,pa_couleur,Noir,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-45-Homme-Blanc,Nike Air Jordan 1 High - Homme / 45 / Blanc,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,45,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-45-Homme-Crème,Nike Air Jordan 1 High - Homme / 45 / Crème,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,45,1,1,,pa_couleur,Crème,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-45-Homme-Noir,Nike Air Jordan 1 High - Homme / 45 / Noir,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,45,1,1,,pa_couleur,Noir,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-46-Homme-Blanc,Nike Air Jordan 1 High - Homme / 46 / Blanc,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,46,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-46-Homme-Crème,Nike Air Jordan 1 High - Homme / 46 / Crème,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,46,1,1,,pa_couleur,Crème,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-46-Homme-Noir,Nike Air Jordan 1 High - Homme / 46 / Noir,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,46,1,1,,pa_couleur,Noir,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-47-Homme-Blanc,Nike Air Jordan 1 High - Homme / 47 / Blanc,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-47-Homme-Crème,Nike Air Jordan 1 High - Homme / 47 / Crème,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Crème,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-48,SNK-48-47-Homme-Noir,Nike Air Jordan 1 High - Homme / 47 / Noir,155,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Noir,1,1,,pa_marque,Nike,1,1,,Running,,1
variation,SNK-49,SNK-49-36-Femme-Blanc,Converse Chuck 70 High - Femme / 36 / Blanc,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,36,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-36-Femme-Crème,Converse Chuck 70 High - Femme / 36 / Crème,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,36,1,1,,pa_couleur,Crème,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-36-Femme-Noir,Converse Chuck 70 High - Femme / 36 / Noir,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,36,1,1,,pa_couleur,Noir,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-37-Femme-Blanc,Converse Chuck 70 High - Femme / 37 / Blanc,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,37,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-37-Femme-Crème,Converse Chuck 70 High - Femme / 37 / Crème,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,37,1,1,,pa_couleur,Crème,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-37-Femme-Noir,Converse Chuck 70 High - Femme / 37 / Noir,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,37,1,1,,pa_couleur,Noir,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-38-Femme-Blanc,Converse Chuck 70 High - Femme / 38 / Blanc,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,38,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-38-Femme-Crème,Converse Chuck 70 High - Femme / 38 / Crème,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,38,1,1,,pa_couleur,Crème,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-38-Femme-Noir,Converse Chuck 70 High - Femme / 38 / Noir,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,38,1,1,,pa_couleur,Noir,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-39-Femme-Blanc,Converse Chuck 70 High - Femme / 39 / Blanc,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,39,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-39-Femme-Crème,Converse Chuck 70 High - Femme / 39 / Crème,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,39,1,1,,pa_couleur,Crème,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-39-Femme-Noir,Converse Chuck 70 High - Femme / 39 / Noir,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,39,1,1,,pa_couleur,Noir,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-40-Femme-Blanc,Converse Chuck 70 High - Femme / 40 / Blanc,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-40-Femme-Crème,Converse Chuck 70 High - Femme / 40 / Crème,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40,1,1,,pa_couleur,Crème,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-40-Femme-Noir,Converse Chuck 70 High - Femme / 40 / Noir,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40,1,1,,pa_couleur,Noir,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-405-Femme-Blanc,Converse Chuck 70 High - Femme / 40.5 / Blanc,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-405-Femme-Crème,Converse Chuck 70 High - Femme / 40.5 / Crème,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-405-Femme-Noir,Converse Chuck 70 High - Femme / 40.5 / Noir,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Noir,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-41-Femme-Blanc,Converse Chuck 70 High - Femme / 41 / Blanc,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,41,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-41-Femme-Crème,Converse Chuck 70 High - Femme / 41 / Crème,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,41,1,1,,pa_couleur,Crème,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-41-Femme-Noir,Converse Chuck 70 High - Femme / 41 / Noir,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,41,1,1,,pa_couleur,Noir,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-42-Femme-Blanc,Converse Chuck 70 High - Femme / 42 / Blanc,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,42,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-42-Femme-Crème,Converse Chuck 70 High - Femme / 42 / Crème,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,42,1,1,,pa_couleur,Crème,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-49,SNK-49-42-Femme-Noir,Converse Chuck 70 High - Femme / 42 / Noir,110,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,42,1,1,,pa_couleur,Noir,1,1,,pa_marque,Converse,1,1,,"Lifestyle, Streetwear, Running",,1
variation,SNK-50,SNK-50-39-Homme-Blanc,Adidas Samba - Homme / 39 / Blanc,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,39,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-39-Homme-Crème,Adidas Samba - Homme / 39 / Crème,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,39,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-39-Homme-Noir,Adidas Samba - Homme / 39 / Noir,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,39,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-40-Homme-Blanc,Adidas Samba - Homme / 40 / Blanc,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-40-Homme-Crème,Adidas Samba - Homme / 40 / Crème,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-40-Homme-Noir,Adidas Samba - Homme / 40 / Noir,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-405-Homme-Blanc,Adidas Samba - Homme / 40.5 / Blanc,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-405-Homme-Crème,Adidas Samba - Homme / 40.5 / Crème,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-405-Homme-Noir,Adidas Samba - Homme / 40.5 / Noir,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-41-Homme-Blanc,Adidas Samba - Homme / 41 / Blanc,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,41,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-41-Homme-Crème,Adidas Samba - Homme / 41 / Crème,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,41,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-41-Homme-Noir,Adidas Samba - Homme / 41 / Noir,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,41,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-42-Homme-Blanc,Adidas Samba - Homme / 42 / Blanc,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-42-Homme-Crème,Adidas Samba - Homme / 42 / Crème,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-42-Homme-Noir,Adidas Samba - Homme / 42 / Noir,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-425-Homme-Blanc,Adidas Samba - Homme / 42.5 / Blanc,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-425-Homme-Crème,Adidas Samba - Homme / 42.5 / Crème,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-425-Homme-Noir,Adidas Samba - Homme / 42.5 / Noir,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42.5,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-43-Homme-Blanc,Adidas Samba - Homme / 43 / Blanc,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,43,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-43-Homme-Crème,Adidas Samba - Homme / 43 / Crème,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,43,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-43-Homme-Noir,Adidas Samba - Homme / 43 / Noir,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,43,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-44-Homme-Blanc,Adidas Samba - Homme / 44 / Blanc,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-44-Homme-Crème,Adidas Samba - Homme / 44 / Crème,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-44-Homme-Noir,Adidas Samba - Homme / 44 / Noir,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-445-Homme-Blanc,Adidas Samba - Homme / 44.5 / Blanc,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-445-Homme-Crème,Adidas Samba - Homme / 44.5 / Crème,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-445-Homme-Noir,Adidas Samba - Homme / 44.5 / Noir,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44.5,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-45-Homme-Blanc,Adidas Samba - Homme / 45 / Blanc,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,45,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-45-Homme-Crème,Adidas Samba - Homme / 45 / Crème,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,45,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-45-Homme-Noir,Adidas Samba - Homme / 45 / Noir,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,45,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-46-Homme-Blanc,Adidas Samba - Homme / 46 / Blanc,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,46,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-46-Homme-Crème,Adidas Samba - Homme / 46 / Crème,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,46,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-46-Homme-Noir,Adidas Samba - Homme / 46 / Noir,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,46,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-47-Homme-Blanc,Adidas Samba - Homme / 47 / Blanc,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-47-Homme-Crème,Adidas Samba - Homme / 47 / Crème,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-47-Homme-Noir,Adidas Samba - Homme / 47 / Noir,100,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
variation,SNK-50,SNK-50-36-Femme-Blanc,Adidas Samba - Femme / 36 / Blanc,100,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,36,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,"Streetwear, Running, Training",,1
